sim_n,KO,GME,AAPL,JNJ,JPM,returns,volatility,sharpe_ratio
5165,0.2956565116818878,0.0021835922458882102,0.25359717677228816,0.020816465188189325,0.42774625411174644,1.2481489598792317,0.010719914264073822,114.10062895544148
5166,0.30755391130392584,0.11453654286519034,0.13553291651310967,0.16755482501389632,0.2748218043038778,1.2197043850852058,0.013065312209433268,91.44093657575354
5167,0.274130668270785,0.30499891423273423,0.060092975104339974,0.3043104116452057,0.05646703074693494,1.561869626409585,0.028705803521780576,53.53863811000736
5168,0.20525978791659913,0.36946651327811303,0.302924690138692,0.052629898735730506,0.06971910993086523,2.525551650810286,0.034800408803204994,71.85408840886933
5169,0.08569416118535574,0.28440074429924145,0.2180805264629671,0.25077900093179245,0.16104556712064316,1.9948449981441005,0.027030127346281508,72.87590520416431
5170,0.3103092030291059,0.06983971328143153,0.1447898752692231,0.18662220194971424,0.28843900647052517,1.0907428249580622,0.010289487129082935,103.57589368529081
5171,0.12385628970325445,0.11803593256075089,0.2793500071060323,0.1599218843923598,0.3188358862376026,1.6635768296334865,0.01406084505744581,116.53473336339705
5172,0.34606362516037475,0.10784164655315781,0.12342927375868402,0.22287652922533016,0.19978892530245315,1.1190456623347667,0.01225478283043663,89.27499389197962
5173,0.08741054512672736,0.07093044337623283,0.36865872085420615,0.34984824833149286,0.12315204231134078,1.63387141865511,0.011124651476765324,144.62218632335222
5174,0.276619269175679,0.17775076732436207,0.3240212346753486,0.11180976987949988,0.10979895894511053,1.9141470610681355,0.018213943513316448,103.71982649923976
5175,0.09186543761249731,0.31089935417032843,0.12287533281273728,0.3067261686487929,0.1676337067556441,1.812578090429068,0.029294637275434847,61.02065963889063
5176,0.34446250912980975,0.24239597490305193,0.06251721421035061,0.2771424026712211,0.07348189908556671,1.357927276022121,0.023191410580650905,57.475041088454155
5177,0.0648006013019641,0.40371185624659195,0.10042733289851286,0.05759230022016594,0.37346790933276514,2.2085482042699707,0.03810565916039262,57.30246510312492
5178,0.1525986863662249,0.11083218517227916,0.46114474172248227,0.16603758237994645,0.10938680435906734,2.05938077481722,0.014246359971312093,142.80004007436668
5179,0.3124489140950621,0.2636334432233697,0.2793587077983126,0.024747184413308435,0.1198117504699472,2.109101322584229,0.02543964708434682,81.9233582790773
5180,0.014386103677442157,0.3217884543447086,0.31873215556086704,0.08102193069361983,0.2640713557233624,2.4863160090364116,0.030873828397802623,79.72176230698977
5181,0.23488406957792343,0.13672314696659277,0.1016061420016181,0.2620457170385519,0.2647409244153139,1.1837089700749377,0.014569313467645782,79.5307872706627
5182,0.2253454897428459,0.24662021258619035,0.10673884656305081,0.26347388712548814,0.15782156398242486,1.539725150100362,0.023521232662858188,64.39820445687049
5183,0.1152141784108078,0.47600323440712783,0.009048703157873952,0.36014338423576114,0.03959049978842901,2.0084815464050183,0.04423039609405201,44.844308926994934
5184,0.027977135612499576,0.17946177215572057,0.325080411631316,0.1063159610001375,0.36116471960032626,2.0394338185097016,0.0192738021914915,104.51668012858313
5185,0.2715763557814976,0.32959714546705154,0.2617899138559958,0.07482390379875216,0.062212681096703,2.259900257155012,0.0311383370379091,71.7732695369747
5186,0.10422127185763466,0.047733574129687054,0.24927054614405167,0.2628885453705149,0.3358860624981117,1.3210141629641674,0.010120859304132803,128.05376737476692
5187,0.23026315713370443,0.09415121183667391,0.23753359829999085,0.2096710725531567,0.2283809601764742,1.4107912055056702,0.011634564524064384,119.10984744116251
5188,0.24495319261743376,0.3212874578303029,0.28716280772777825,0.03500986621155571,0.11158667561292933,2.33106805611255,0.030485693648144806,75.64427048071727
5189,0.1253112271202719,0.20171929235148084,0.27167457785684773,0.18725539165815286,0.21403951101324661,1.8871584121922058,0.020083314301287257,92.72166855810494
5190,0.2518605787461463,0.08618164378918211,0.2104171761544213,0.2661787516156542,0.1853618496945961,1.277315821237669,0.010821079686438643,115.72928557278024
5191,0.14252905110517866,0.12724194316857865,0.2933975201724019,0.10499041424592925,0.33184107130791135,1.7501736706915338,0.01490643310955265,115.73349962480107
5192,0.451183773047446,0.011986246074216953,0.435826284590437,0.044359529380683126,0.056644166907217054,1.6289463510526008,0.010698064380655006,149.92865007925823
5193,0.018635325745672622,0.27788226161409435,0.36117852087354035,0.030298051142088087,0.31200584062460457,2.4805295164352437,0.027392797579055956,89.64142889562685
5194,0.3371423298175848,0.2994107711420759,0.025441859353939847,0.21769740475004856,0.12030763493635087,1.48485643956694,0.0282539563170691,51.66909806132159
5195,0.3789922283302403,0.07972428988031091,0.16046017024871956,0.20976130639573948,0.17106200514498973,1.113380485046308,0.010411373353087583,104.53764821751776
5196,0.23922383941371891,0.19698103738765413,0.2657606115688508,0.20272007044933985,0.0953144411804365,1.7967365022709074,0.019477614241636798,90.96270622731154
5197,0.1609924497843195,0.2976455404715103,0.27241459737126555,0.06745427711904309,0.20149313525386148,2.2416104737438824,0.028409860931988766,78.02257388905542
5198,0.15933908751624887,0.2139524241064529,0.236531992310659,0.22508740254755075,0.16508909351908838,1.8025540680633219,0.02088637167906945,85.10592913773702
5199,0.21496448229866533,0.25833575580638873,0.2195725121475759,0.24841088812013043,0.05871636162723964,1.8598020852615187,0.024652995141763234,74.4251185184913
5200,0.14102828750884472,0.11141178344672653,0.21195644278582648,0.20971637902407486,0.32588710723452746,1.4439670012023313,0.013304749805023887,106.651160074166
5201,0.3158434029080187,0.10580960389387767,0.028910780707604493,0.2852904085176215,0.2641458039728777,0.862912912989819,0.012417554372885258,67.47809494754217
5202,0.17062543944644418,0.24424640858327368,0.14199086407763062,0.2611323553611433,0.1820049325315081,1.6432546726742476,0.02336934171186177,69.24690873311407
5203,0.2806590703262913,0.04091506562448784,0.04382078792475181,0.37134502256942215,0.2632600535550469,0.6620543922640474,0.00885053497650645,71.97919605482541
5204,0.05139436451319381,0.22912357399989403,0.02563650530277344,0.3368780047112823,0.3569675514728564,1.3271900781757804,0.022752908632802587,57.23180711491229
5205,0.21440358009019456,0.23370009314140217,0.23672975776742008,0.1668046447632184,0.14836192423776476,1.8739567826056283,0.022575138448695527,81.90234521961338
5206,0.368842228452054,0.03251398797684836,0.09224365232838964,0.21055489666101626,0.2958452345816917,0.8081887418913025,0.008860703867640554,88.38899861573317
5207,0.046442066529604,0.20306351882896695,0.2366481373811178,0.254285079742729,0.2595611975175822,1.8033811106085595,0.020292828501191382,87.63594047543208
5208,0.25818345016198896,0.24234398215488642,0.2147737729239146,0.21742790646918123,0.06727088829002874,1.7976176836646,0.02324652850277215,76.25300626944
5209,0.36640500362329326,0.2689712912417831,0.0711836641629991,0.1268892233229245,0.16655081764900015,1.541284311582547,0.025622764488871512,59.17723328570187
5210,0.19438261456362926,0.005823377431148902,0.21966919618620528,0.20997599903155428,0.37014881278746226,1.110893652295385,0.00939765038934954,115.54948389291437
5211,0.17417592479335584,0.03803451911758519,0.43275401978573647,0.3235631906650752,0.03147234563824736,1.661379727587248,0.010450077614809981,156.59019845633972
5212,0.015271017957926436,0.10579203449540728,0.3232969077544703,0.05678950057783906,0.49885053921435696,1.8427408342914138,0.015430888552067645,117.79884406253764
5213,0.018675230304683633,0.09000916803400973,0.30757136938635826,0.2765426988917621,0.3072015333831863,1.6224423291270718,0.012527812408826812,127.51167378604346
5214,0.2870590082336673,0.22710388748612773,0.22720787637283174,0.09171355692216754,0.16691567098520563,1.8425883378328227,0.02208322764912669,82.30628088936545
5215,0.3278104856268263,0.21862296661138456,0.29938511186278943,0.05545735318697876,0.09872408271202093,1.9921427286343782,0.021607052067967973,91.04169890674852
5216,0.045896342701483774,0.2081092182356488,0.3414189240259507,0.055477448692871266,0.3490980663440454,2.189581245847302,0.021588195159983132,100.26689261451875
5217,0.1843436786762855,0.2689294233072704,0.25003528797273133,0.04451031969994267,0.2521812903437702,2.102252554145154,0.02596011511463227,80.01707792791422
5218,0.3115747703011336,0.110218847047997,0.23082646117901362,0.3106218483179516,0.03675807315390419,1.346402308565118,0.012552650776475738,105.26878601940305
5219,0.30437523267209365,0.05502142130296993,0.1811963455405974,0.16363347639539338,0.2957735240889457,1.1485377713130864,0.00972932771449264,115.47948679326362
5220,0.28917163420864034,0.2785182408016764,0.039791748643413546,0.3261428369055783,0.06637553944069136,1.4112727707530965,0.026372474982015375,52.56513739034584
5221,0.19472247387695357,0.10136552190534423,0.24415451778285147,0.11301962607233328,0.3467378603625174,1.523448861082024,0.012984543420017694,115.40250685841846
5222,0.04964024647995741,0.21525075487146417,0.06789925601853422,0.32359081494097636,0.34361892768906793,1.394166942905343,0.02148273899314635,63.73335091685232
5223,0.2268438984785134,0.2247917085411207,0.3099582136003546,0.10077453941099564,0.1376316399690157,2.0556186525427558,0.022085109965772065,91.94514565197314
5224,0.14915923345949014,0.25416621033682213,0.35040443676333133,0.20834198105914448,0.0379281383812119,2.2142605173249383,0.024727588478506906,88.53514038491188
5225,0.21193333227643632,0.14404497856990547,0.14105144851859108,0.3302257571580262,0.1727444834770408,1.270261807699556,0.014896223175795857,83.59580767579536
5226,0.2890594612202779,0.2328207195375159,0.3043790426432856,0.12839814704414393,0.045342629554776415,2.0219385920091706,0.02274963242532427,87.77893878347824
5227,0.3295976159015697,0.010699540808504788,0.2506667771341864,0.2497922993918396,0.15924376676389942,1.1141193998079753,0.008069009520030054,134.97559980619764
5228,0.11133386099072064,0.151165103017744,0.29782284012051957,0.07855161624822363,0.36112657962279215,1.8650551341672168,0.016914656270507384,108.78466016336147
5229,0.35518561108169017,0.19390537216486778,0.35235771056107357,0.008136510397868725,0.09041479579449978,2.058280925614689,0.019895746743088534,102.19676355304524
5230,0.19995168821123538,0.23508615826406615,0.2884677770202231,0.02509542874105765,0.25139894776341776,2.0939578177561176,0.02318078154229467,89.25315196906477
5231,0.11415162738505054,0.06728880332230482,0.6276209765697387,0.1893040929542067,0.0016344997686992824,2.3265576991527332,0.014277722388520712,161.19921907174674
5232,0.16286429965719224,0.22974820275041738,0.21858535316353891,0.13830731329057827,0.25049483113827326,1.859119596837223,0.022413485909825233,81.83107278431928
5233,0.3573748789333815,0.013501529182265676,0.3525551918986844,0.17433438131542428,0.10223401867024423,1.3992412954991689,0.009087775607128184,151.21866504067887
5234,0.18254285980416682,0.10948688840196583,0.3746403333998679,0.23435460295270344,0.09897531544129587,1.7933758703108722,0.013293016954722993,133.0304381867632
5235,0.006969361295328655,0.40970011658529454,0.0853307508276082,0.3010203979373412,0.19697937335442753,2.071017831730874,0.03827235854578383,53.459413254693914
5236,0.00743558024679366,0.24996088981709078,0.29183228380222753,0.26629019393063036,0.1844810522032577,2.0912864417829584,0.024328457165118084,84.93290091348582
5237,0.1887780862229525,0.2037201063088956,0.2286852885972949,0.24123200475447287,0.13758451411638417,1.728871257113487,0.019948370366422184,85.4140576806968
5238,0.21675454152422008,0.10325093868774156,0.15485576354838407,0.30789822806545525,0.21724052817419895,1.1882261530094331,0.011941390684609794,97.411280120716
5239,0.1505754611916513,0.06690192609800241,0.2703852149775222,0.17785379248331118,0.33428360524951284,1.4607697620312716,0.011016259698392867,130.3318731892942
5240,0.3055873918845277,0.20108589821871564,0.30642385985412485,0.15327447098256122,0.03362837906007049,1.906029092088392,0.020075097576431583,93.69962387115586
5241,0.04068205858085541,0.24167205593432764,0.3134634742523532,0.28708297949476813,0.1170994317376956,2.0896067731703685,0.0235842995826997,87.54157679903558
5242,0.22568198374467774,0.21802381410890095,0.0435926051387403,0.29225703982472845,0.22044455718295264,1.2826307802268193,0.0211699444654782,59.40642793265879
5243,0.1911087273486148,0.11626084895337886,0.4031961116618668,0.18382739364461353,0.10560691839152603,1.9091471008473118,0.014015601450759224,134.43212604659558
5244,0.12567081918864584,0.03737783014300155,0.3370185487980047,0.36623420290007197,0.13369859897027597,1.426868709088386,0.009390880295852638,149.27979751882296
5245,0.15140522843132614,0.04667364570977361,0.1704183662424853,0.25709365861085604,0.3744091010055589,1.1108886552517223,0.010051831736037081,108.02893281218337
5246,0.1285119474394618,0.05764725166895299,0.2818632376785664,0.2576861794360176,0.27429138377700113,1.4216684221812044,0.0101822057826294,137.16756977784593
5247,0.1653182289146307,0.24671648158071277,0.2068257234378771,0.28347239512898736,0.09766717093779217,1.7950241334141404,0.023613152799238656,74.95924616518003
5248,0.16853925640075776,0.2420692994785027,0.20375106760904854,0.17218530230568324,0.21345507420600773,1.8387754360815574,0.023334556920385593,77.72915690106815
5249,0.0032892741204833655,0.4816751812071612,0.3091367719190777,0.12996775298749333,0.07593101976578456,2.9339674229872084,0.0449731123337668,64.68236846492591
5250,0.1277172776685485,0.32911698276935664,0.04079605212913893,0.2144656432428206,0.28790404419013527,1.711648000479126,0.031116840632280627,54.20370340327535
5251,0.1797784729449973,0.20464129479642656,0.21819593458588085,0.19182864550151085,0.20555565217118435,1.7404880652466912,0.020118619046673968,85.26867879285669
5252,0.3596391246735338,0.14684396015299064,0.0866008301273852,0.11663600823524407,0.2902800768108462,1.2093720521904192,0.01567720182971769,75.54741369377058
5253,0.30404844761215766,0.18829473924413767,0.14779716670752446,0.2993541472882973,0.06050549914788303,1.3996787269866817,0.018517642161766195,74.23616435493136
5254,0.039668902356986085,0.18892234327616242,0.35436548452325456,0.3120031244231892,0.1050401454204076,2.0096404250675386,0.01935401111403961,102.54413999110805
5255,0.2167805540618253,0.3911693027504354,0.04568463675097106,0.06935425390355256,0.27701125253321573,1.961885292460026,0.03669112095305662,52.788937545356475
5256,0.22541815314024474,0.3066764012512352,0.2082051057760722,0.11167825657389333,0.14802208325855445,2.0597420501543593,0.02897287952978995,70.22919651677131
5257,0.15100593240736482,0.00916200132276423,0.2803242868744705,0.33550908680925096,0.22399869258614957,1.210726030104604,0.008596253971308865,137.93520224764433
5258,0.2657260600416531,0.14233935263758762,0.2567038867976991,0.07282207311055393,0.2624086274125061,1.6719152190491215,0.015497358460144354,106.27070563571264
5259,0.10353730920535334,0.34551995535347746,0.1376988106216771,0.34462756232838865,0.06861636249110348,1.9270557583208374,0.032379408959400766,58.742757185770394
5260,0.02225132953247215,0.3146806834173089,0.047722041037976184,0.2806250486814109,0.3347208973308318,1.692131707130525,0.030054814317283636,55.46970576929524
5261,0.001493235744276228,0.13442930549935128,0.28921205110606674,0.12489418822209647,0.4499712194282093,1.8151795181996055,0.016481979753103032,108.61435003659508
5262,0.32625327180004204,0.21835249583771968,0.3292454601791027,0.050520321945684794,0.07562845023745093,2.0664384196801646,0.021713369764097722,94.01757727423819
5263,0.11256023750266433,0.1864207285559671,0.22052771752652245,0.2501914442636908,0.23029987215115516,1.6853968675982798,0.018689481125630562,88.84125013621853
5264,0.2750345661602142,0.022677275533916685,0.27168084526797726,0.3813602017978448,0.04924711124004698,1.1473509901548327,0.008415188656694257,133.37205331243595
5265,0.18274985859203097,0.19872927062690737,0.07433095490105748,0.27792460910572586,0.26626530677427845,1.3247822705899726,0.019637924558733644,66.18735430531613
5266,0.2973032592779878,0.08966400125723586,0.15919421226757793,0.2730752811563123,0.18076324604088614,1.1405223072015767,0.010910611696528212,102.24195840060362
5267,0.20364495151270096,0.252073271470009,0.17684641107306992,0.30528799806901147,0.06214736787520872,1.7091516497521977,0.0240412217251024,70.05266491900899
5268,0.04615368112628758,0.21463895560570637,0.42425727998307144,0.1324834524114512,0.18246663087348347,2.3615425004686825,0.02194281480325892,106.48326212558939
5269,0.30362686732187977,0.337444076426322,0.03525511602310196,0.1430443539778319,0.1806295862508643,1.6863922406623302,0.031694216853931846,52.41941292694302
5270,0.009093947874837931,0.3969918431714388,0.14790197816420494,0.36857767153687926,0.07743455925263894,2.1397585623619717,0.03710759685305473,56.989908851720294
5271,0.4237109425919612,0.01867795703653316,0.33486923377713257,0.06529246830673888,0.1574493982876342,1.408116962888171,0.009484600714911211,145.82764256103098
5272,0.3600079429679447,0.1456849823739074,0.09902894279646043,0.3541189851629772,0.04115914669871029,1.0924326318012745,0.01509955202003954,70.69300005620163
5273,0.0802518023889377,0.27448424315350795,0.18005182008510934,0.22756560525605593,0.23764652911638906,1.8896229421089559,0.026224387354683132,71.10263118409792
5274,0.171311028906322,0.0850895663405521,0.19159034113860718,0.036891360693740695,0.5151177029207781,1.403854350199885,0.01373978776834775,100.35485070419661
5275,0.250927661209541,0.019349001880222264,0.39230761689403404,0.14979867977991063,0.18761704023629205,1.5760941945134945,0.009665418525356564,160.47874082682557
5276,0.12175805376352357,0.03585006588406493,0.33530223563714867,0.21612214301405192,0.29096750170121094,1.5101673143768404,0.009994806260655215,148.59390723992678
5277,0.1465442897589755,0.1339437988532973,0.24418434194135966,0.2372054952043389,0.2381220742420286,1.571757150819759,0.014570239337737649,106.15866458786168
5278,0.08333692218824416,0.16630893384242976,0.18147102459537237,0.25845825741618234,0.3104248619577713,1.5381255141934544,0.01730951731914829,87.41581213934782
5279,0.41253201334174094,0.044608788588176386,0.23385731891170167,0.044424998162325605,0.2645768809960553,1.2643915102965795,0.00986105922157857,125.68543423656433
5280,0.3614164052426686,0.17014217116310487,0.14021940504099947,0.3259738112257314,0.002248207327495647,1.2829942743645573,0.01715651334957783,73.32458808686282
5281,0.30772752335050463,0.2625195770545987,0.13045844818197594,0.13145264951494667,0.16784180189797399,1.6873303062778235,0.02500912074827004,66.46896238416588
5282,0.30494500933688146,0.1036850222741268,0.3098540438287778,0.061269613501236976,0.22024631105897685,1.6683703300606174,0.012905238058876526,127.34134175310844
5283,0.3284366844911837,0.1776911677329944,0.1916531943074595,0.045451415606712925,0.25676753786164946,1.6133910990750437,0.018163160797278095,87.45124908617656
5284,0.19324607397239993,0.29050688380458384,0.1259873164687268,0.29598997288906315,0.09426975286522625,1.7168120155796884,0.027389254266699845,61.7691887156129
5285,0.378621722397857,0.21055983492866187,0.040100804046023925,0.1756830258594242,0.19503461276803305,1.2511110219739225,0.020596701559092812,59.529484294179724
5286,0.2239821175908454,0.03212444494137905,0.3750489071995304,0.2504253605087058,0.11841916975953946,1.5261615917512839,0.009446495941830127,158.9120030321481
5287,0.09820868196762543,0.3051025662919009,0.10595800330296737,0.32770035307871603,0.16303039535879021,1.7386198982553633,0.028772165879684848,59.55825172915809
5288,0.2928218682023853,0.27087496902242003,0.028004131450195632,0.2245708243581608,0.1837282069668383,1.4188576986625716,0.025745770218050096,54.13928916701635
5289,0.40046426029568455,0.13104115015299286,0.06201825510769668,0.28881150373696207,0.11766483070666389,0.9792725366901923,0.01395692511599295,68.37269160359048
5290,0.243205286405015,0.19215306066491364,0.22763317669815356,0.1635982502166586,0.1734102260152593,1.712278516202051,0.01903674864742568,88.63270443139564
5291,0.16005108251327033,0.20359465418599274,0.09660336713847693,0.3235791999550306,0.21617169620722929,1.3760811804217115,0.019925915462500478,67.80522495763746
5292,0.26901169010999354,0.02901610611220751,0.2657367389841342,0.29581953043161613,0.1404159343620487,1.2069960793508718,0.008348457091969581,141.58257823326892
5293,0.15723180086920713,0.10165918836250275,0.23033718704842593,0.05888961340198402,0.45188221031788006,1.5410846709507806,0.014020507586419798,108.13336547239228
5294,0.2038501340297035,0.22307446375545076,0.25775365768531333,0.08938842913193797,0.22593331539759448,1.9428009138753488,0.021913887136466314,87.51532313425068
5295,0.34705938672790626,0.27687034304276237,0.2901268864104705,0.041310416388097806,0.044632967430763004,2.149987489364055,0.02664321376550711,79.75717599485354
5296,0.049962032140353434,0.3193302139250377,0.295848562449543,0.10911149841867482,0.22574769306639114,2.390715124440202,0.030459744819786326,77.66693839481736
5297,0.00454711543406314,0.2761363288320605,0.199300411211413,0.2690939145685834,0.25092222995387997,1.950556892745562,0.026516046601171933,72.61855138919759
5298,0.1746925910752681,0.24245174649730405,0.1763207250016337,0.12295871924082599,0.2835762181849682,1.8011266955554395,0.023538792078808882,75.45530329716544
5299,0.16042131610609223,0.21862095243765695,0.08060689478771199,0.31139410561632447,0.2289567310522144,1.391487366838704,0.021240205523046212,64.33494089103928
5300,0.3342909804905818,0.13561984799799387,0.2788859191960415,0.20132036057874164,0.04988289173664117,1.5953795003410172,0.01466078752131621,107.11426641016023
5301,0.5048140329049531,0.09863458477050396,0.2037132848759844,0.17610874739558835,0.016729350052970316,1.237902892785564,0.012218146468909799,99.27061325315647
5302,0.07480448352765445,0.26114385535980955,0.2681852334601258,0.28013117929670484,0.1157352483557054,2.0300678347043593,0.025083458147429755,79.93586143184224
5303,0.2253964247172174,0.027255109931203867,0.22242327878377946,0.25113536912006096,0.27378981744773834,1.144822806127751,0.008664871941563625,129.23708667362865
5304,0.2842281723298417,0.01609889406306783,0.01702790759141983,0.29889089071866487,0.3837541352970057,0.5630867996725422,0.009477455656024448,56.775448939241556
5305,0.23021875236170758,0.33091386526084643,0.002706123625661957,0.14471515880730693,0.2914460999444772,1.6209916546293661,0.03132215952381444,50.95407465171498
5306,0.08659323504228685,0.4119432495738904,0.08186411288498475,0.0781437690999544,0.34145563339888363,2.1672415605904543,0.03872671408037279,55.316894589726395
5307,0.08695350722929279,0.0870678853422021,0.4154065418730557,0.18863891964574492,0.2219331459097044,1.8929095885454212,0.01266264742922882,147.51335366360908
5308,0.283253157769073,0.27513823885529237,0.0845595986368986,0.2009516850237071,0.1560973197150288,1.5859833265933074,0.02605621683886998,59.90828738670433
5309,0.06616071288619085,0.2395087734067166,0.18270747933260764,0.20293085783722778,0.30869217653725717,1.8089957556205438,0.023417105131426627,76.18344563121747
5310,0.25746434649534533,0.29206960829439155,0.12994591680219172,0.18616966611115815,0.13435046229691316,1.767730218378688,0.027547456417057064,63.262836030828964
5311,0.2003879382812986,0.04449385546433689,0.17721229832851956,0.3423119352541316,0.23559397267171336,1.0466239052817516,0.008782930671384328,116.3192496338728
5312,0.10617369278676644,0.31281366199912025,0.05844980087227673,0.29206497427666084,0.2304978700651757,1.6666075603824182,0.029545141200180224,55.562691315633465
5313,0.31325646888008407,0.0067383831532619445,0.15117571170966929,0.2493668061588768,0.2794626300981079,0.8715620987811639,0.00824231627055343,102.70924713306609
5314,0.24683572142737353,0.23482881933897565,0.19972787823037477,0.16078899795178642,0.15781858305148963,1.777647479723935,0.022609398270478847,77.51853714799529
5315,0.20816174272193974,0.10342735070727907,0.3107758055551794,0.0874910133989504,0.2901440876166515,1.698430245880432,0.013137314619664572,127.37993222568942
5316,0.11015442351409355,0.2513696753830788,0.27330711732090096,0.15615922505410598,0.20900955872782073,2.0704427885483137,0.024340789790040788,84.03354230458133
5317,0.08860350512250088,0.11056508000610558,0.07010297206757314,0.4078511328508787,0.32287730995294167,1.0067613307640664,0.013251902162945457,74.08455923476676
5318,0.06329990621540986,0.3182305857267827,0.021695638004639483,0.24896871801591733,0.34780515203725054,1.6410538790919613,0.03038653490944868,53.18322355305639
5319,0.15782134086249996,0.04369356155138578,0.30282108736128616,0.36279540794817855,0.13286860227664962,1.3519058202682255,0.009216142046714082,143.97627700859056
5320,0.3105353200414958,0.18725478631399756,0.1814077271411903,0.0239683522521236,0.2968338142511929,1.6396304724004997,0.019101110257815492,84.5307131683537
5321,0.2543280416163431,0.08372446092683082,0.017857090385869197,0.345865487411401,0.2982249196595558,0.7598809180752786,0.011216352695886438,65.51870630323472
5322,0.09506833649824206,0.27557703640508135,0.22649322669378122,0.19609566622476432,0.2067657341781311,2.0162631896848486,0.026329305989022916,75.62915598743986
5323,0.05152341812313423,0.10619681804775434,0.15696844804753057,0.21435198511399642,0.4709593306675844,1.3345538643163846,0.014251965248984847,91.88584461428313
5324,0.1137283899875435,0.2555165074485048,0.23591194395514886,0.16454080260705603,0.23030235600174664,1.987119974659654,0.02464005223882802,79.6313236531101
5325,0.398820534292081,0.024259481376090207,0.3258418938393591,0.09279894029431678,0.15827915019815308,1.3986696759631236,0.009317094707761424,147.43540975480425
5326,0.26711962011175927,0.24131353777935116,0.24493322913708285,0.1846064043887719,0.062027208583034815,1.8822400078925874,0.023241777487358464,79.90955119085737
5327,0.21113022534860418,0.016100323570103114,0.1883414161438453,0.31765023284441574,0.26677780209303165,0.9952627702303708,0.008284948372733593,117.11150469248315
5328,0.2725043687163331,0.12194783950897424,0.048737083065821016,0.2865382423249687,0.27027246638390306,0.9794571774630483,0.01353230013463769,70.5317771529461
5329,0.2152287229473004,0.0725929926412945,0.027675828985543417,0.25603946023643137,0.42846299518943026,0.8209219299832886,0.01173204223339095,67.84172049074193
5330,0.11822398663844104,0.07539109246576735,0.5994173705213434,0.08167070456850142,0.1252968458059468,2.3470625825517226,0.014206991984867055,163.44505473256604
5331,0.21121571414027696,0.19886655836638215,0.13807398712886615,0.2561085918233324,0.19573514854114238,1.4777860772301188,0.01945602516093175,74.67024046347116
5332,0.02084362276943768,0.23418204917134716,0.3531818805477449,0.17114545778172335,0.2206469897297469,2.2403335234709814,0.02328063186153944,95.15779196400607
5333,0.3356199621282909,0.16179238136370197,0.1840040388961126,0.1170580505785867,0.20152556703330773,1.4994788563842372,0.016587621713457793,88.89031121248502
5334,0.25852355206191185,0.2889387697759201,0.19509737929773485,0.08709270825612671,0.17034759060830645,1.9730649663764765,0.027424396998526942,71.03401276174327
5335,0.07084447521541914,0.26949302069693737,0.09655873326567667,0.44246188202207565,0.12064188879989121,1.5493897763407962,0.025702796634131622,59.308323449772274
5336,0.2662884078567763,0.18243831027455973,0.03801543533230092,0.44080302347669603,0.07245482305966698,1.051083802591378,0.018149873563400698,56.533936669425664
5337,0.3004331912997052,0.13715473608212747,0.33665862338388486,0.0055306963794080925,0.22022275285487417,1.8717355452472624,0.015529823441939242,118.9154243866057
5338,0.2567828491649152,0.07135426204413983,0.33979040782463465,0.13671474498417271,0.1953577359821377,1.6166181150361374,0.010928838954470301,145.6346938285797
5339,0.2779399222616455,0.11256093127943945,0.47769070795776514,0.028962853067107577,0.10284558543404236,2.1292716790317874,0.014737946961628348,142.779159438588
5340,0.09800518108967919,0.32493710596292646,0.26090482476933563,0.254339754815837,0.061813133362221634,2.2150071527606756,0.030680914576993176,71.38011310793536
5341,0.003050944540053294,0.13610036905729542,0.4663536197358046,0.11946325512177602,0.2750318115450705,2.2467532428495818,0.01666235028686441,133.3397272653113
5342,0.3206555069659341,0.3037154872230535,0.1743708590945087,0.025306394159969967,0.17595175255653372,1.9778770246601196,0.028805795163723332,67.79458833059681
5343,0.31671483237871434,0.2502144865125296,0.15216963874898523,0.21930525055323868,0.06159579180653199,1.6441887531267678,0.023875553280825374,67.81785259934269
5344,0.1426906939264024,0.1786555712300745,0.12484958322042733,0.23213130658204387,0.32167284504105187,1.4294644482474772,0.018227375027739256,77.05247991606575
5345,0.0956544954413014,0.23037434232036427,0.14700784356223295,0.2797008619369086,0.24726245673919278,1.6355579811791032,0.022358162513851948,72.03445185539222
5346,0.20268091543945368,0.1802718071430564,0.29360752418040437,0.28377046708679504,0.03966928615029058,1.7796378671146622,0.01822373224889115,96.28312373945386
5347,0.11993785193524993,0.30987772450547924,0.17926291055869248,0.31017598301138005,0.08074552998919823,1.9293702045054415,0.029193240239099912,65.2332591006745
5348,0.1539388018744016,0.1719807304825029,0.2816403770144092,0.3293179427884355,0.06312214784025076,1.7203030716675625,0.017513190656820273,96.80149693381827
5349,0.3271526824565812,0.21521074088982925,0.009307978039528444,0.1787529733073426,0.2695756253067184,1.2136124912951987,0.021172255802834265,56.14009684958005
5350,0.025589355629097275,0.11610626503948929,0.3986538798628753,0.2462917063045454,0.21335879316399273,1.936197319878108,0.01436746096536985,133.02262135840851
5351,0.23131126309021868,0.11576080833226032,0.16341105200049905,0.2699093918606492,0.21960748471637273,1.2636031396113314,0.012852959695010071,96.3671534807813
5352,0.14498694146565047,0.13596594971637926,0.14211956969021405,0.371681174973264,0.20524636415449218,1.2535930459019382,0.014422650318705555,85.18497077534398
5353,0.3064516740528548,0.2755777444463086,0.18585376874628762,0.16985414091421502,0.06226267184033382,1.8377753475235505,0.026158667355017044,69.2992239597356
